id,path,meta
wtq_train_03969,train_tables/wtq_train_03969.csv,"{'question': 'what staple has the most potassium?', 'answers': ['Yam']}"
wtq_train_03970,train_tables/wtq_train_03970.csv,"{'question': 'what album did the band release previous to 101?', 'answers': ['Bez ljubavi']}"
wtq_train_03971,train_tables/wtq_train_03971.csv,"{'question': ""what was henrick malberg's last film?"", 'answers': ['Ordet']}"
wtq_train_03972,train_tables/wtq_train_03972.csv,"{'question': 'what was the last season they finished first?', 'answers': ['2012-13']}"
wtq_train_03973,train_tables/wtq_train_03973.csv,"{'question': 'which woods has the same acreage as hardwick wood?', 'answers': ['Ten Wood']}"
wtq_train_03974,train_tables/wtq_train_03974.csv,"{'question': 'which nation won the same number of bronze medals as peru?', 'answers': ['Venezuela']}"
wtq_train_03975,train_tables/wtq_train_03975.csv,"{'question': 'what was the total number of matches played by the san jose earthquakes in the 1979 season?', 'answers': ['30']}"
wtq_train_03976,train_tables/wtq_train_03976.csv,"{'question': 'where is the last plant on the list located?', 'answers': ['Maumee, Ohio']}"
wtq_train_03977,train_tables/wtq_train_03977.csv,"{'question': 'what was the first year that grazer ak won a performance?', 'answers': ['2000']}"
wtq_train_03978,train_tables/wtq_train_03978.csv,"{'question': 'only year in which switzerland earned 9 silver medals', 'answers': ['1994']}"
wtq_train_03979,train_tables/wtq_train_03979.csv,"{'question': 'what are the total number of laps phil hill drove?', 'answers': ['73']}"
wtq_train_03980,train_tables/wtq_train_03980.csv,"{'question': 'how long (in number of contests) was the teams longest losing streak?', 'answers': ['8 games']}"
wtq_train_03981,train_tables/wtq_train_03981.csv,"{'question': 'what was the title of the first album released in 2011?', 'answers': ['V.V.I.P']}"
wtq_train_03982,train_tables/wtq_train_03982.csv,"{'question': 'which public middle school in hawaii was established most closely after washington middle school?', 'answers': ['Central Middle School']}"
wtq_train_03983,train_tables/wtq_train_03983.csv,"{'question': 'what is the most time it too for itoh to complete an event?', 'answers': ['29:49.04']}"
wtq_train_03984,train_tables/wtq_train_03984.csv,"{'question': 'what is the difference of winning score between the san antonio texas open and the dallas centennial open?', 'answers': ['1']}"
wtq_train_03985,train_tables/wtq_train_03985.csv,"{'question': 'what other country was represented during 1927 other than australia, united states and great britain?', 'answers': ['South Africa']}"
wtq_train_03986,train_tables/wtq_train_03986.csv,"{'question': 'who is immediately before biro on the list?', 'answers': ['Tibor Dombi']}"
wtq_train_03987,train_tables/wtq_train_03987.csv,"{'question': 'what is the difference in apparent magnitude between m31 and m33?', 'answers': ['1.94']}"
wtq_train_03988,train_tables/wtq_train_03988.csv,"{'question': 'what is the destination of the first passenger train to leave mangalore central?', 'answers': ['Kozhikode']}"
wtq_train_03989,train_tables/wtq_train_03989.csv,"{'question': 'how many times was the conference not held in the us?', 'answers': ['9']}"
wtq_train_03990,train_tables/wtq_train_03990.csv,"{'question': 'how many super bowls did dan reeves win?', 'answers': ['0']}"
wtq_train_03991,train_tables/wtq_train_03991.csv,"{'question': 'did big bang release more or less albums than 2ne1?', 'answers': ['More']}"
wtq_train_03992,train_tables/wtq_train_03992.csv,"{'question': 'how many more points did w connection score than san juan jabloteh in 2005?', 'answers': ['2']}"
wtq_train_03993,train_tables/wtq_train_03993.csv,"{'question': 'which companies were founded at least after 1990?', 'answers': ['Amiga Active', 'Amiga Force', 'Amiga Power', 'Bazinama', 'Bazy Rayaneh', 'BGamer', 'BioGamer Girl Magazine', 'Commodore Force', 'Donya ye Bazi', 'EDGE', 'EGM²', 'Expert Gamer', 'FUN! Online Games Magazine', 'Gamemunition', 'Giochi per il mio computer', 'Game Developer (magazine)', 'Games for Windows: The Official Magazine', 'Game Informer', 'GameStar', 'GameNOW', 'gamesTM', 'LeveL', 'meeveo', 'NGamer', 'Newbez', 'Nintendo Force', 'Nintendo La Rivista Ufficiale', 'Nintendo Magazine System (Australia)', 'Official Dreamcast Magazine (UK)', 'Official Dreamcast Magazine (US)', 'Official Nintendo Magazine', 'Official PlayStation Magazine (Australia)', 'Official UK PlayStation Magazine', 'Official U.S. PlayStation Magazine', 'Official Xbox Magazine', 'Oyungezer', 'PC Gamer', 'PC Games', 'PC Mania', 'Pelit', 'Play', 'PlayStation Magazine Ufficiale', 'PlayStation Official Magazine (UK)', 'PlayStation: The Official Magazine', 'Planet PC', 'Popsoft', 'Power Unlimited', 'PSM3', 'PNM (Pure Nintendo)', 'Retro', 'Retro Gamer', 'Sega Force', 'Sega Saturn Magazine', 'SKOAR!', 'Thirteen1', 'Xbox World']}"
wtq_train_03994,train_tables/wtq_train_03994.csv,"{'question': 'are the riders of the camel yamaha team the same as tech 3 yamaha?', 'answers': ['no']}"
wtq_train_03995,train_tables/wtq_train_03995.csv,"{'question': 'what was the first country to get the radio ad?', 'answers': ['France']}"
wtq_train_03996,train_tables/wtq_train_03996.csv,"{'question': 'between 2006-2011, which subdivision had the largest change in population? (%)', 'answers': ['Milton']}"
wtq_train_03997,train_tables/wtq_train_03997.csv,"{'question': 'which team did they play first during this season?', 'answers': ['Koper']}"
wtq_train_03998,train_tables/wtq_train_03998.csv,"{'question': 'which president is listed at the top of the chart?', 'answers': ['Womesh Chunder Bonnerjee']}"
wtq_train_03999,train_tables/wtq_train_03999.csv,"{'question': 'what tournament is listed next to april 15th?', 'answers': ['Center Open']}"
wtq_train_04000,train_tables/wtq_train_04000.csv,"{'question': 'what settlement is listed right after oulu?', 'answers': ['Tervalaakso, Vaasa']}"
wtq_train_04001,train_tables/wtq_train_04001.csv,"{'question': 'who was the next ranked athlete after the bronze medalist?', 'answers': ['Deniss Čerkovskis (LAT)']}"
wtq_train_04002,train_tables/wtq_train_04002.csv,"{'question': 'which artists scored at least 16 for composition?', 'answers': ['Charles Le Brun', 'Guercino', 'Raphael', 'Rubens']}"
wtq_train_04003,train_tables/wtq_train_04003.csv,"{'question': 'what team was the runner run the least number of times?', 'answers': ['Ironi Ashkelon']}"
wtq_train_04004,train_tables/wtq_train_04004.csv,"{'question': 'as of october 25, 2005, how many active voters does the republican party have?', 'answers': ['1322']}"
wtq_train_04005,train_tables/wtq_train_04005.csv,"{'question': 'which country won the least amount of bronze medals?', 'answers': ['Brazil (BRA)']}"
wtq_train_04006,train_tables/wtq_train_04006.csv,"{'question': 'was the nickname of four corners the kangaroos or the redlegs?', 'answers': ['Redlegs']}"
wtq_train_04007,train_tables/wtq_train_04007.csv,"{'question': 'in 2007, what is the largest number of consecutive games won by the nebraska football team?', 'answers': ['2']}"
wtq_train_04008,train_tables/wtq_train_04008.csv,"{'question': 'how many lifts are of the detach quad type?', 'answers': ['5']}"
wtq_train_04009,train_tables/wtq_train_04009.csv,"{'question': 'in which party did the minister belong that held the longest term in office?', 'answers': ['Panhellenic Socialist Movement']}"
wtq_train_04010,train_tables/wtq_train_04010.csv,"{'question': 'how many cars in a unit will the en71 accommodate?', 'answers': ['4']}"
wtq_train_04011,train_tables/wtq_train_04011.csv,"{'question': 'what team did spain play before they played portugal?', 'answers': ['Bulgaria']}"
wtq_train_04012,train_tables/wtq_train_04012.csv,"{'question': 'is the usa on the chart more or less than 7 times?', 'answers': ['more']}"
wtq_train_04013,train_tables/wtq_train_04013.csv,"{'question': 'crinan canal is only half of what other canal', 'answers': ['Aberdeenshire Canal']}"
wtq_train_04014,train_tables/wtq_train_04014.csv,"{'question': 'who is ranked first?', 'answers': ['Vilija Sereikaite']}"
wtq_train_04015,train_tables/wtq_train_04015.csv,"{'question': 'how many nations have received at least 1 gold medal?', 'answers': ['9']}"
wtq_train_04016,train_tables/wtq_train_04016.csv,"{'question': 'opponent for highest attended home game', 'answers': ['New York Jets']}"
wtq_train_04017,train_tables/wtq_train_04017.csv,"{'question': 'who did this team face in the only game that ended in a tie this season?', 'answers': ['at Green Bay Packers']}"
wtq_train_04018,train_tables/wtq_train_04018.csv,"{'question': 'who has the most score?', 'answers': ['Garfield Sobers']}"
wtq_train_04019,train_tables/wtq_train_04019.csv,"{'question': 'which month had the same number of road wins as december?', 'answers': ['January']}"
wtq_train_04020,train_tables/wtq_train_04020.csv,"{'question': 'other than scafati basket, who appeared in 9 seasons?', 'answers': ['Nuova Pallacanestro Pavia']}"
wtq_train_04021,train_tables/wtq_train_04021.csv,"{'question': 'how many teams have the same amount of losses (l)?', 'answers': ['4']}"
wtq_train_04022,train_tables/wtq_train_04022.csv,"{'question': 'how many more people live in clear creek township than columbia township in ellsworth county, kansas?', 'answers': ['31']}"
wtq_train_04023,train_tables/wtq_train_04023.csv,"{'question': 'which country had the highest number of runners-up?', 'answers': ['Germany']}"
wtq_train_04024,train_tables/wtq_train_04024.csv,"{'question': 'how many teams have the same amount of runners-up as maccabi tel aviv?', 'answers': ['4']}"
wtq_train_04025,train_tables/wtq_train_04025.csv,"{'question': 'how many consecutive elections did william f. kopp win?', 'answers': ['6']}"
wtq_train_04026,train_tables/wtq_train_04026.csv,"{'question': 'what was the only bmw model to win a round of the atcc?', 'answers': ['BMW M3 Evolution']}"
wtq_train_04027,train_tables/wtq_train_04027.csv,"{'question': 'which country has more medals, colombia or venezuela?', 'answers': ['Venezuela']}"
wtq_train_04028,train_tables/wtq_train_04028.csv,"{'question': 'are the years of the runs consecutive?', 'answers': ['No']}"
wtq_train_04029,train_tables/wtq_train_04029.csv,"{'question': 'what is the total number of times between 2003 and 2012 they made it to the quarter finals?', 'answers': ['4']}"
wtq_train_04030,train_tables/wtq_train_04030.csv,"{'question': 'who has more number one singles, ed sheeran or ace wilder?', 'answers': ['Ed Sheeran']}"
wtq_train_04031,train_tables/wtq_train_04031.csv,"{'question': 'how many circuits did were run?', 'answers': ['17']}"
wtq_train_04032,train_tables/wtq_train_04032.csv,"{'question': 'what is the last iec world plugs type in the list?', 'answers': ['N']}"
wtq_train_04033,train_tables/wtq_train_04033.csv,"{'question': 'how many replays were there in the first round proper, november 1988?', 'answers': ['12']}"
wtq_train_04034,train_tables/wtq_train_04034.csv,"{'question': 'how many modest mouse singles start with the letter ""b""?', 'answers': ['2']}"
wtq_train_04035,train_tables/wtq_train_04035.csv,"{'question': 'what was the last year the team finished 2nd?', 'answers': ['2003/04']}"
wtq_train_04036,train_tables/wtq_train_04036.csv,"{'question': 'how many consecutive victories included an enemy aircraft as the foe?', 'answers': ['7']}"
wtq_train_04037,train_tables/wtq_train_04037.csv,"{'question': 'what is the total number of years gordon wallace and robert cunning spent in office.', 'answers': ['6']}"
wtq_train_04038,train_tables/wtq_train_04038.csv,"{'question': 'the world championships were not held in moscow, russia before what year?', 'answers': ['2013']}"
wtq_train_04039,train_tables/wtq_train_04039.csv,"{'question': 'which election had the highest percentage of popular votes - 2003 or 2007?', 'answers': ['2003']}"
wtq_train_04040,train_tables/wtq_train_04040.csv,"{'question': 'who is from outside of great britain?', 'answers': ['Simona Armstrong']}"
wtq_train_04041,train_tables/wtq_train_04041.csv,"{'question': 'which party came in after the liberal and country league with the highest number of votes?', 'answers': ['Independent']}"
wtq_train_04042,train_tables/wtq_train_04042.csv,"{'question': 'what is the first ship listed as undamaged?', 'answers': ['San Francisco']}"
wtq_train_04043,train_tables/wtq_train_04043.csv,"{'question': 'what is the total number of title defenses completed by german champions?', 'answers': ['27']}"
wtq_train_04044,train_tables/wtq_train_04044.csv,"{'question': 'what is the top month on the list?', 'answers': ['October']}"
wtq_train_04045,train_tables/wtq_train_04045.csv,"{'question': 'which tournament has the same score outcome as the bergamo tournament?', 'answers': ['Biberach']}"
wtq_train_04046,train_tables/wtq_train_04046.csv,"{'question': 'what is the only city to start with the letter r?', 'answers': ['Ragay']}"
wtq_train_04047,train_tables/wtq_train_04047.csv,"{'question': 'how many canadians listed were born in scotland?', 'answers': ['3']}"
wtq_train_04048,train_tables/wtq_train_04048.csv,"{'question': 'what is the difference in size (cents) for tridecimal major third and whole tone, minor tone?', 'answers': ['266.67']}"
wtq_train_04049,train_tables/wtq_train_04049.csv,"{'question': 'simona armstrong is how much older than leanne dobinson?', 'answers': ['8 years']}"
wtq_train_04050,train_tables/wtq_train_04050.csv,"{'question': 'name one song that did not earn 60 points.', 'answers': ['""If It Means Losing You""']}"
wtq_train_04051,train_tables/wtq_train_04051.csv,"{'question': 'from what country did the last place compete for?', 'answers': ['Japan']}"
wtq_train_04052,train_tables/wtq_train_04052.csv,"{'question': 'besides merthyr town, which other team had the highest number of capacity?', 'answers': ['Paulton Rovers']}"
wtq_train_04053,train_tables/wtq_train_04053.csv,"{'question': 'which province has the largest density in square miles?', 'answers': ['Malaga']}"
wtq_train_04054,train_tables/wtq_train_04054.csv,"{'question': 'the total number of medals won by south africa was how many?', 'answers': ['30']}"
wtq_train_04055,train_tables/wtq_train_04055.csv,"{'question': ""which team got more players, pop cola or gordon's?"", 'answers': ['Pop Cola 800s']}"
wtq_train_04056,train_tables/wtq_train_04056.csv,"{'question': 'how many fifth place winners were there in the second round of the 1979 masters tournament?', 'answers': ['3']}"
wtq_train_04057,train_tables/wtq_train_04057.csv,"{'question': 'which species of beetle was first released after geotrupes spinger marsham?', 'answers': ['Onitis caffer Boheman']}"
wtq_train_04058,train_tables/wtq_train_04058.csv,"{'question': 'what was the total length listed for stage 3?', 'answers': ['244 km (152 mi)']}"
wtq_train_04059,train_tables/wtq_train_04059.csv,"{'question': 'how many titles did melbourne house publish', 'answers': ['5']}"
wtq_train_04060,train_tables/wtq_train_04060.csv,"{'question': 'how many were played before 1985?', 'answers': ['2']}"
wtq_train_04061,train_tables/wtq_train_04061.csv,"{'question': ""who was the head after cosimo de' medici"", 'answers': [""Piero I de' Medici (Piero the Gouty)""]}"
wtq_train_04062,train_tables/wtq_train_04062.csv,"{'question': 'what year did the champions have a 3-0 record before 1983?', 'answers': ['1966']}"
wtq_train_04063,train_tables/wtq_train_04063.csv,"{'question': 'did 2001 or 2002 had the more attendence?', 'answers': ['2001']}"
wtq_train_04064,train_tables/wtq_train_04064.csv,"{'question': 'which two silver medalists had 2 weightlifting silver medals each?', 'answers': ['Arumugam K. Pandian', 'Satheesha Rai']}"
wtq_train_04065,train_tables/wtq_train_04065.csv,"{'question': 'how many times has guam been an opponent?', 'answers': ['9']}"
wtq_train_04066,train_tables/wtq_train_04066.csv,"{'question': 'who was the fastest swimmer?', 'answers': ['Sophie Pascoe']}"
wtq_train_04067,train_tables/wtq_train_04067.csv,"{'question': 'count how many people were club president and give the total.', 'answers': ['94']}"
wtq_train_04068,train_tables/wtq_train_04068.csv,"{'question': 'what was the number of points scored in the december 26th game by the toronto arenas?', 'answers': ['2']}"
wtq_train_04069,train_tables/wtq_train_04069.csv,"{'question': 'the 1990 european championships and the 1988 olympic games both resulted in what position for this competitor?', 'answers': ['6th']}"
wtq_train_04070,train_tables/wtq_train_04070.csv,"{'question': 'was ""hot love"" released before ""run to me""?', 'answers': ['No']}"
wtq_train_04071,train_tables/wtq_train_04071.csv,"{'question': 'which track plays before ""felonies""?', 'answers': ['""Dem Boyz""']}"
wtq_train_04072,train_tables/wtq_train_04072.csv,"{'question': 'which year had more laps, 1988 or 1985?', 'answers': ['1988']}"
wtq_train_04073,train_tables/wtq_train_04073.csv,"{'question': 'how many tracks are on smile! ?', 'answers': ['16']}"
wtq_train_04074,train_tables/wtq_train_04074.csv,"{'question': 'which week had the least amount of people in attendance?', 'answers': ['16']}"
wtq_train_04075,train_tables/wtq_train_04075.csv,"{'question': 'what was the number of goals scored against croatia in 2006?', 'answers': ['3']}"
wtq_train_04076,train_tables/wtq_train_04076.csv,"{'question': 'which competitor was slower, hrafnhildur luthersdottir or jenna laukkanen?', 'answers': ['Jenna Laukkanen']}"
wtq_train_04077,train_tables/wtq_train_04077.csv,"{'question': 'at how many competitions did irina jump above 1.9 meters?', 'answers': ['6']}"
wtq_train_04078,train_tables/wtq_train_04078.csv,"{'question': 'how many of the films listed were a television movie?', 'answers': ['10']}"
wtq_train_04079,train_tables/wtq_train_04079.csv,"{'question': 'which player had the same number of games started as william d. cochran?', 'answers': ['Robert W. Watson']}"
wtq_train_04080,train_tables/wtq_train_04080.csv,"{'question': 'what division comes after jaffna', 'answers': ['Mannar Town']}"
wtq_train_04081,train_tables/wtq_train_04081.csv,"{'question': 'the winner previous to flavio montrucchio.', 'answers': ['Cristina Plevani']}"
wtq_train_04082,train_tables/wtq_train_04082.csv,"{'question': 'which episodes were not directed by shelley jensen?', 'answers': ['""Burnin\' Down the House""', '""Not I Barbecue""', '""I, Ooh, Baby, Baby""', '""The Butler\'s Son Did It""', '""I, Stank Hole in One""', '""I, Done"" (Part 2)']}"
wtq_train_04083,train_tables/wtq_train_04083.csv,"{'question': 'what are the total number of times the status is listed as roaming?', 'answers': ['2']}"
wtq_train_04084,train_tables/wtq_train_04084.csv,"{'question': 'how many canal 9 shows has this actress been on?', 'answers': ['4']}"
wtq_train_04085,train_tables/wtq_train_04085.csv,"{'question': 'the company with the most days on strike', 'answers': ['Southern Bell Telephone Co.']}"
wtq_train_04086,train_tables/wtq_train_04086.csv,"{'question': 'which country had the top bronze metal count?', 'answers': ['New Caledonia']}"
wtq_train_04087,train_tables/wtq_train_04087.csv,"{'question': 'how many players went 0-1 in total w-l?', 'answers': ['6']}"
wtq_train_04088,train_tables/wtq_train_04088.csv,"{'question': 'how many races did ricky stenhouse, jr. when during this season?', 'answers': ['2']}"
wtq_train_04089,train_tables/wtq_train_04089.csv,"{'question': 'how many more votes did athens receive than stockholm in round 1?', 'answers': ['12']}"
wtq_train_04090,train_tables/wtq_train_04090.csv,"{'question': 'what is the combined area size of the yamato flat inland plain and the yamato highland?', 'answers': ['1344.16']}"
wtq_train_04091,train_tables/wtq_train_04091.csv,"{'question': 'when was the building at 10 court street built?', 'answers': ['1859']}"
wtq_train_04092,train_tables/wtq_train_04092.csv,"{'question': 'in what year did jason babin force at least 15 sacks?', 'answers': ['2011']}"
wtq_train_04093,train_tables/wtq_train_04093.csv,"{'question': 'which standard was published first?', 'answers': ['ISO/IEC 10746-1']}"
wtq_train_04094,train_tables/wtq_train_04094.csv,"{'question': 'name one team below rank 2', 'answers': ['Purdue']}"
wtq_train_04095,train_tables/wtq_train_04095.csv,"{'question': 'how many days are between the first and last program dates?', 'answers': ['50']}"
wtq_train_04096,train_tables/wtq_train_04096.csv,"{'question': 'how many elections saw the share of votes more than 15%?', 'answers': ['3']}"
wtq_train_04097,train_tables/wtq_train_04097.csv,"{'question': 'the position in the 2000-01 league year was not 6th but what position?', 'answers': ['8th']}"
wtq_train_04098,train_tables/wtq_train_04098.csv,"{'question': 'which solid base single peaked highest on the finnish singles chart?', 'answers': [""Come'n Get Me""]}"
wtq_train_04099,train_tables/wtq_train_04099.csv,"{'question': 'which municipality has the most registered items?', 'answers': ['Nett']}"
wtq_train_04100,train_tables/wtq_train_04100.csv,"{'question': 'how many games were played t waldstadion?', 'answers': ['5']}"
wtq_train_04101,train_tables/wtq_train_04101.csv,"{'question': 'how many senators resigned in 1976?', 'answers': ['5']}"
wtq_train_04102,train_tables/wtq_train_04102.csv,"{'question': 'what was the last race of the season?', 'answers': ['Portimão']}"
wtq_train_04103,train_tables/wtq_train_04103.csv,"{'question': 'in the 2009 movie ""the message"" he is also known as what?', 'answers': ['aka ""Sound of the Wind""']}"
wtq_train_04104,train_tables/wtq_train_04104.csv,"{'question': 'what is the difference in population between ascension island and gough island?', 'answers': ['1526']}"
wtq_train_04105,train_tables/wtq_train_04105.csv,"{'question': 'what is the total number of episodes in the season?', 'answers': ['24']}"
wtq_train_04106,train_tables/wtq_train_04106.csv,"{'question': 'what is the total number of awards that the film won or was nominated for?', 'answers': ['12']}"
wtq_train_04107,train_tables/wtq_train_04107.csv,"{'question': 'which materials have a refractive index above 2.6?', 'answers': ['Rutile', 'Moissanite']}"
wtq_train_04108,train_tables/wtq_train_04108.csv,"{'question': 'who was evicted in the first episode?', 'answers': ['Sonia Chauhan', 'Bhanu Pratap Singh Rana', 'Neha Kapoor', 'Ankur Khanduja', 'Vicky Arora']}"
wtq_train_04109,train_tables/wtq_train_04109.csv,"{'question': 'which was the last horse to finish?', 'answers': ['Bootmaker']}"
wtq_train_04110,train_tables/wtq_train_04110.csv,"{'question': 'what team spent the least amount of time in the administration?', 'answers': ['Charlton Athletic']}"
wtq_train_04111,train_tables/wtq_train_04111.csv,"{'question': 'how long did gall play for carlisle united?', 'answers': ['3 years']}"
wtq_train_04112,train_tables/wtq_train_04112.csv,"{'question': 'are there more contestants from california or new york on cha$e?', 'answers': ['California']}"
wtq_train_04113,train_tables/wtq_train_04113.csv,"{'question': 'how many events were at the 1980 winter olympics?', 'answers': ['38']}"
wtq_train_04114,train_tables/wtq_train_04114.csv,"{'question': 'how long did it take until dawn harper finished?', 'answers': ['12.37']}"
wtq_train_04115,train_tables/wtq_train_04115.csv,"{'question': 'the most points the kansas city chiefs scored in the 1997 season was in a game against which team?', 'answers': ['San Francisco 49ers']}"
wtq_train_04116,train_tables/wtq_train_04116.csv,"{'question': 'which canadian was involved in hockey, other than wayne gretzky?', 'answers': ['Don Cherry']}"
wtq_train_04117,train_tables/wtq_train_04117.csv,"{'question': 'what number of television appearances did kerry ellis make in 2010?', 'answers': ['11']}"
wtq_train_04118,train_tables/wtq_train_04118.csv,"{'question': 'which championship only takes place in year 1975?', 'answers': ['Båstad, Sweden']}"
wtq_train_04119,train_tables/wtq_train_04119.csv,"{'question': 'what is the first song on this album?', 'answers': ['""A Dream Is a Wish Your Heart Makes""']}"
wtq_train_04120,train_tables/wtq_train_04120.csv,"{'question': 'in how many games did they score at least 20 points?', 'answers': ['5']}"
wtq_train_04121,train_tables/wtq_train_04121.csv,"{'question': 'what is the total number of models listed?', 'answers': ['12']}"
wtq_train_04122,train_tables/wtq_train_04122.csv,"{'question': ""how many work orders were there in the 50's?"", 'answers': ['6']}"
wtq_train_04123,train_tables/wtq_train_04123.csv,"{'question': 'what is the name of the next coach after hank crisp?', 'answers': ['Jess Neely']}"
wtq_train_04124,train_tables/wtq_train_04124.csv,"{'question': 'which artist(s) scored a total of 32 points?', 'answers': ['Daisy Auvray']}"
wtq_train_04125,train_tables/wtq_train_04125.csv,"{'question': 'how many times does bruce springsteen perform?', 'answers': ['2']}"
wtq_train_04126,train_tables/wtq_train_04126.csv,"{'question': 'which was the only stadium where attendance was greater than 70,000?', 'answers': ['Mile High Stadium']}"
wtq_train_04127,train_tables/wtq_train_04127.csv,"{'question': 'give the total number of riders listed.', 'answers': ['26']}"
wtq_train_04128,train_tables/wtq_train_04128.csv,"{'question': 'what cities are served by the nîmes-alès-camargue-cévennes airport?', 'answers': ['Nîmes / Garons']}"
wtq_train_04129,train_tables/wtq_train_04129.csv,"{'question': 'how many canadian athletes finished at less than 1:30?', 'answers': ['2']}"
wtq_train_04130,train_tables/wtq_train_04130.csv,"{'question': 'which nation received the largest amount of gold medals?', 'answers': ['China']}"
wtq_train_04131,train_tables/wtq_train_04131.csv,"{'question': 'in how many games was sapsford a scorer?', 'answers': ['9']}"
wtq_train_04132,train_tables/wtq_train_04132.csv,"{'question': 'tell me a player with the same number of soproni liga goals as szucs?', 'answers': ['Zoltán Kiss']}"
wtq_train_04133,train_tables/wtq_train_04133.csv,"{'question': ""the 2011 championship was hosted by university of michigan. what is its venue's name?"", 'answers': ['Canham Natatorium']}"
wtq_train_04134,train_tables/wtq_train_04134.csv,"{'question': 'how many times has scribe won the award?', 'answers': ['2']}"
wtq_train_04135,train_tables/wtq_train_04135.csv,"{'question': 'does ca or ce have the higher position angle number?', 'answers': ['CE']}"
wtq_train_04136,train_tables/wtq_train_04136.csv,"{'question': 'who discused the largest amount of topics?', 'answers': ['Matthew']}"
wtq_train_04137,train_tables/wtq_train_04137.csv,"{'question': 'name one game that you can not play on the wii.', 'answers': ['Bionicle: The Game']}"
wtq_train_04138,train_tables/wtq_train_04138.csv,"{'question': ""who was the oldest member of the american 2010 olympic women's hockey roster?"", 'answers': ['Jenny Potter']}"
wtq_train_04139,train_tables/wtq_train_04139.csv,"{'question': 'which cable car is the oldest?', 'answers': ['Fiesch- -alp 3+4']}"
wtq_train_04140,train_tables/wtq_train_04140.csv,"{'question': 'what was the average age of the first three on the list?', 'answers': ['79']}"
wtq_train_04141,train_tables/wtq_train_04141.csv,"{'question': 'which country won the most gold events?', 'answers': ['Algeria']}"
wtq_train_04142,train_tables/wtq_train_04142.csv,"{'question': 'how many times did a game result in a loss?', 'answers': ['9']}"
wtq_train_04143,train_tables/wtq_train_04143.csv,"{'question': 'which municipality has the largest area?', 'answers': ['Rodriguez']}"
wtq_train_04144,train_tables/wtq_train_04144.csv,"{'question': 'which was a higher scoring game, game #1 or #7?', 'answers': ['1']}"
wtq_train_04145,train_tables/wtq_train_04145.csv,"{'question': 'how many brands are for depression?', 'answers': ['2']}"
wtq_train_04146,train_tables/wtq_train_04146.csv,"{'question': 'how many did coalition for the future win?', 'answers': ['5']}"
wtq_train_04147,train_tables/wtq_train_04147.csv,"{'question': 'which ethnicity has the fewest number of atheists after the turkish?', 'answers': ['Dungan']}"
wtq_train_04148,train_tables/wtq_train_04148.csv,"{'question': 'which league has at least one set of the same participants?', 'answers': ['East Superleague']}"
wtq_train_04149,train_tables/wtq_train_04149.csv,"{'question': 'how many games had a score of 2-3 or 3-2?', 'answers': ['4']}"
wtq_train_04150,train_tables/wtq_train_04150.csv,"{'question': ""how many delegates are not in their 20's"", 'answers': ['3']}"
wtq_train_04151,train_tables/wtq_train_04151.csv,"{'question': 'what was the total number of medals won by portugal?', 'answers': ['1']}"
wtq_train_04152,train_tables/wtq_train_04152.csv,"{'question': 'who was the only louisiana state senator first elected in 2005?', 'answers': ['Ed Murray']}"
wtq_train_04153,train_tables/wtq_train_04153.csv,"{'question': 'how many received a gold or silver medal in cycling?', 'answers': ['6']}"
wtq_train_04154,train_tables/wtq_train_04154.csv,"{'question': 'what is the most us$ mario an&#269;i&#263; has earned in the atp tour in one year?', 'answers': ['1,276,265']}"
wtq_train_04155,train_tables/wtq_train_04155.csv,"{'question': 'was roy williams picked before or after ryan sims', 'answers': ['after']}"
wtq_train_04156,train_tables/wtq_train_04156.csv,"{'question': 'which diver score more final points than ingrid kramer?', 'answers': ['Paula Jean Myers-Pope (USA)']}"
wtq_train_04157,train_tables/wtq_train_04157.csv,"{'question': 'how many jurisdictions are listed in the chart?', 'answers': ['15']}"
wtq_train_04158,train_tables/wtq_train_04158.csv,"{'question': 'who had the best time driving a ferrari?', 'answers': ['Clay Regazzoni']}"
wtq_train_04159,train_tables/wtq_train_04159.csv,"{'question': 'tell me a year the winner was the same as in 2011.', 'answers': ['2009']}"
wtq_train_04160,train_tables/wtq_train_04160.csv,"{'question': 'name one team that completed less than 160 laps.', 'answers': ['Equipe Matra Sports']}"
wtq_train_04161,train_tables/wtq_train_04161.csv,"{'question': 'what team was silvestre varela a member of before moving to porto?', 'answers': ['Estrela da Amadora']}"
wtq_train_04162,train_tables/wtq_train_04162.csv,"{'question': 'how many people have more than 50 goals?', 'answers': ['3']}"
wtq_train_04163,train_tables/wtq_train_04163.csv,"{'question': 'what 1919 brazilian football team had the most points?', 'answers': ['Paulistano']}"
wtq_train_04164,train_tables/wtq_train_04164.csv,"{'question': 'what name is above caprice?', 'answers': ['Sally']}"
wtq_train_04165,train_tables/wtq_train_04165.csv,"{'question': 'what material has a high thermal condition?', 'answers': ['Moissanite']}"
wtq_train_04166,train_tables/wtq_train_04166.csv,"{'question': 'last opponent that the utah starzz defeated in the season', 'answers': ['New York']}"
wtq_train_04167,train_tables/wtq_train_04167.csv,"{'question': 'who was the only competitor to not finish?', 'answers': ['Horst Freese']}"
wtq_train_04168,train_tables/wtq_train_04168.csv,"{'question': 'how many teams got at least 5 medals?', 'answers': ['3']}"
wtq_train_04169,train_tables/wtq_train_04169.csv,"{'question': 'yes or no: dundee is ranked in the top third of this for population.', 'answers': ['No']}"
